sentence_AB
A: A man is packing away an acoustic guitar  B: A man is playing an acoustic guitar
A: The woman is playing a guitar which is electric  B: The woman is playing an electric guitar
A: The woman is playing an electric guitar  B: A man is playing a guitar that is acoustic
A: The woman is playing an electric guitar  B: A man is playing an acoustic guitar
A: The woman is cracking eggs into a bowl  B: Eggs are being cracked into a bowl by the woman
A: The lady is breaking eggs that are raw into a bowl  B: The woman is cracking eggs into a bowl
A: A soccer player is scoring a goal  B: A player of soccer is scoring a goal
A: A soccer player is scoring a goal  B: A soccer player is missing a goal
A: Soccer players are kicking a soccer ball into the goal  B: There are no soccer players kicking a soccer ball into the goal
A: Some people who play soccer are kicking a soccer ball into the goal  B: A soccer player is scoring a goal
A: A soccer player is scoring a goal  B: There are no soccer players kicking a soccer ball into the goal
A: A player of soccer is scoring a goal  B: Soccer players are kicking a soccer ball into the goal
A: Soccer players are kicking a soccer ball into the goal  B: A soccer player is missing a goal
A: A man and a woman are eating  B: A man and a woman are not eating
A: A man and woman are talking  B: A man and a woman are silent
A: A man and a woman are eating  B: A man and a woman are having a conversation
A: A man and a woman are silent  B: A man and a woman are eating
A: A man and a woman are eating  B: A man and woman are talking
A: There is no person pouring olive oil into a pot on the stove  B: A person is pouring olive oil into a pot on the stove
A: A person is pouring olive oil into a pot on the stove  B: A person is pouring oil for cooking into a pot
A: A person is cleaning a pot of cooking oil  B: A person is pouring olive oil into a pot on the stove
A: A person is pouring oil made with olives into a pot on the stove  B: A person is pouring cooking oil into a pot
A: There is no person pouring olive oil into a pot on the stove  B: A person is pouring cooking oil into a pot
A: A person is pouring cooking oil into a pot  B: A person is pouring olive oil into the stove from a pot
A: A person is pouring olive oil into a pot on the stove  B: A person is pouring cooking oil into a pot
A: The woman is not walking the dog  B: The woman is walking the dog
A: A woman is walking the dog down the street  B: The dog is being walked by the woman
A: The woman is walking the dog  B: A woman is restraining the dog
A: A woman is walking the dog down the street  B: The woman is walking the dog
A: A guinea pig is devouring a carrot  B: A guinea pig is eating a carrot
A: A small guinea pig is gnawing and eating a piece of carrot on the floor  B: There is no small guinea pig gnawing and eating a piece of carrot on the floor
A: A small guinea pig is gnawing and eating a piece of carrot on the floor  B: A guinea pig is eating a carrot
A: A man is slicing a carrot with a knife  B: A man is putting away a carrot
A: The woman is slicing an onion  B: An onion is being sliced by the woman
A: An onion is being sliced by the woman  B: A man is slicing a carrot with a knife
A: A man is slicing a carrot with a knife  B: The woman is not slicing an onion
A: The plane is landing  B: A plane is landing
A: A cartoon airplane is landing  B: An animated airplane is landing
A: A cartoon airplane is landing  B: A plane is landing
A: An animated airplane is landing  B: The plane is landing
A: An animated airplane is landing  B: A plane is landing
A: A woman is preparing an egg in a skillet  B: There is no woman preparing an egg in a skillet
A: A woman is preparing a skillet for the eggs  B: A woman is preparing an egg in a skillet
A: A woman is carefully pouring a mixture into a bowl and mixing it  B: A woman is preparing an egg in a skillet
A: The girl is using an eye pencil on her eyelid  B: The girl is using a pencil for the eyes on her eyelid
A: The girl is using an eye pencil on her eyelid  B: The girl is not using an eye pencil on her eyelid
A: There is no girl playing the piano  B: A girl is playing the piano
"A: A girl, who is little, is playing a grand piano on stage  B: A little girl is playing a grand piano on stage"
A: A little girl is playing a grand piano on stage  B: A little girl is walking off the stage
A: A little girl is playing a grand piano on stage  B: A girl is playing the piano
A: The woman is cooking eggs  B: A woman is cooking eggs
A: The woman is not cooking something  B: A woman is cooking eggs
A: The woman is cooking eggs  B: The woman is cooking something
A: A woman is cooking eggs  B: The woman is cooking something
A: Some cats are playing with each other  B: The cats are playing with each other
A: Two cats are playfully fighting each other  B: Two cats are fighting each other
A: Two cats are lying together  B: Two cats are fighting each other
A: Some cats are playing with each other  B: Two cats are fighting each other
A: The cats are not playing with each other  B: Two cats are fighting each other
A: Two cats are fighting each other  B: The cats are playing with each other
A: Two bikes are being ridden by two people  B: Two people are riding a bike
A: Nobody is riding a bike  B: Two people are riding a bike
A: Two people are riding a motorcycle  B: Two people are driving a motorcycle
A: Two people are riding a bike  B: Two people are driving a motorcycle
A: Two people are stopping on a motorcycle  B: Two people are riding a bike
A: Two people are riding a motorcycle  B: Nobody is riding a bike
A: The man is riding a mechanical bull  B: The man is riding a bull which is mechanical
A: The man is not riding a mechanical bull  B: The man is riding a mechanical bull
A: There is no man riding a mechanical bull  B: The man is riding a mechanical bull
A: A woman is skillfully playing a flute  B: A woman is playing a flute
A: The woman is playing the flute  B: The flute is being played by the woman
A: The man is lifting barbells  B: A man is lifting barbells
A: The man is lifting barbells  B: The man is lowering barbells
A: The man is lifting barbells  B: Weights are being lifted by the man
A: A man is lifting barbells  B: The man is lifting weights
A: A man is chopping down a tree with an axe  B: A person is chopping down a tree with an axe
A: A man is chopping down a tree with an axe  B: A person is planting a tree
A: A tree is being cut by a man with an axe  B: A man is chopping down a tree with an axe
A: A man is cutting a tree with an axe  B: A person is chopping down a tree with an axe
A: A man is cutting a tree with an axe  B: A man is chopping down a tree with an axe
A: A girl is applying makeup to her face  B: The girl is applying makeup to her face
A: A girl is applying makeup to her face  B: There is no girl applying makeup to her face
A: A lady is putting on makeup  B: A woman is putting on makeup
A: A girl is applying makeup to her face  B: There is no woman putting on makeup
A: There is no girl applying makeup to her face  B: A woman is putting on makeup
A: A girl is applying makeup to her face  B: A woman is putting on makeup
A: A herd of deer is crossing the street  B: One herd of deer is crossing the street
A: A herd of deer is crossing the street  B: A herd of deer is stopping at the street
A: The herd of caribous is crossing a road quickly  B: The herd of caribous is crossing a road
A: The herd of caribous is crossing a road  B: The herd of caribous is not crossing a road
A: The herd of caribous is crossing a road  B: A herd of deer is stopping at the street
A: A woman is slicing an onion  B: An onion is being sliced by a woman
A: The woman is dicing a carrot  B: A woman is slicing an onion
A: The woman is cutting a carrot  B: There is no woman slicing an onion
A: Two men are fighting in a cattle pen  B: Two men are fighting in a pen for cattle
A: Two men are fighting in a cow pasture  B: Two men are fighting in a pasture for cows
A: Two men are fighting in a cow pasture  B: Nobody is fighting in a cow pasture
A: Two men are fighting in a cow pasture  B: Two cows are fighting in a pasture by a man
A: Two men are fighting in a cattle pen  B: Nobody is fighting in a cow pasture
A: Two men are fighting in a cow pasture  B: Two men are fighting in a pen for cattle
A: Two men are fighting in a cow pasture  B: Two men are fighting in a cattle pen
A: There is no woman penciling on eyeshadow  B: A woman is putting cosmetics on her eyelid
A: The woman is penciling on eyeshadow  B: A woman is applying cosmetics to her eyelid
A: A man is eating a banana  B: A banana is being eaten by a man
A: The man is absently eating a banana by a tree  B: The man is eating a banana by a tree
A: The man is not eating a banana by a tree  B: The man is eating a banana by a tree
A: The man is absently eating a banana by a tree  B: A man is eating a banana
A: A man is eating a banana  B: The man is not eating a banana by a tree
A: The man is eating a banana by a tree  B: A banana is being eaten by a man
"A: A big green ball is knocking a potato  B: A ball, which is green and big, is knocking a potato"
A: A big potato is knocking a green ball  B: A big green ball is knocking a potato
A: A large green colored ball is hitting a potato  B: A big green ball is knocking a potato
A: A big green ball is knocking a potato  B: A large green ball is missing a potato
"A: A ball, which is green and big, is knocking a potato  B: A large green ball is hitting a potato"
A: A large green ball is hitting a potato  B: A big green ball is knocking a potato
A: Different teams are playing football on a field  B: Different teams are resting on a field
A: Different teams are playing football on a field  B: Different football players are teaming on a field
A: Two teams are enthusiastically playing soccer  B: Different teams are playing football on a field
A: Different teams are playing football on a field  B: There is no team playing soccer
A: Two teams are playing soccer  B: Different teams are resting on a field
A: Two teams are playing soccer  B: Different football players are teaming on a field
A: A boy is comfortably sitting in a room and playing a piano by a lamp  B: A boy is sitting in a room and playing a piano by lamp light
A: A boy is standing in a room by a lamp light  B: A boy is sitting in a room and playing a piano by lamp light
A: A boy is practicing the keyboard  B: A boy is sitting in a room and playing a piano by lamp light
A: A boy is sitting in a room and playing a piano by lamp light  B: A boy is playing a keyboard
A: A woman is playing an electric guitar  B: A woman is playing a guitar which is electric
A: There is no woman playing an electric guitar  B: A woman is playing an electric guitar
A: There is no man in a suit standing at a microphone and singing  B: A man in a suit is standing at a microphone and singing
A: The man on stage is singing into the microphone  B: The man on stage isn't singing into the microphone
A: The man on stage isn't singing into the microphone  B: A man in a suit is standing at a microphone and singing
A: A man in a suit is standing at a microphone and singing  B: The man on stage is singing into the microphone
A: Some teenage girls are dancing for the camera  B: Some girls in their teens are dancing for the camera
A: Some teenage girls are dancing for the camera  B: Some teenage girls are standing still in front of the camera
A: Three teenage girls are dancing in the room  B: Three teenage girls are idling in the room
A: Three young girls are dancing in the room  B: Some teenage girls are dancing for the camera
A: Three teenage girls are dancing in the room  B: Some teenage girls are standing still in front of the camera
A: A few children are jumping on a trampoline  B: Some children are jumping on a trampoline
A: Two boy are playing on a trampoline  B: Nobody is playing on a trampoline
A: Some children are jumping off a trampoline  B: Two boy are playing on a trampoline
A: The dog is playing with a plastic container  B: The puppy is not playing with a plastic container
A: The puppy is playing with a plastic container  B: The dog is playing with a plastic container
A: A man is athletically jumping a wall  B: A man is jumping a wall
A: A man is jumping a wall  B: A man is standing in front of a wall
A: A man is jumping a wall  B: A man is jumping onto a wall which is low
A: A man is jumping off a low wall  B: A man is jumping a wall
A: A man is jumping onto a low wall  B: A man is standing in front of a wall
A: A man is jumping onto a low wall  B: A man is jumping a wall
A: A man is pouring oil into a skillet  B: A man is taking the oil out off a skillet
A: A man is pouring oil into a pan  B: A man is pouring oil into a skillet
A: A man is talking to the woman who is seated beside him and is driving a car  B: A woman is driving a car and is talking to the man who is seated beside her
A: A woman is driving a car and is talking to the man who is seated beside her  B: The woman and the man are travelling by automobile
A: There is no woman driving a car and talking to the man seated beside her  B: The woman and the man are travelling by car
A: A man is talking to the woman who is seated beside him and is driving a car  B: The woman and the man are travelling by car
A: The person is brushing a cat  B: A person is brushing a cat
A: A person is brushing a cat  B: Nobody is brushing a cat
A: A person is combing the fur of a cat  B: The fur of a cat is being combed by a person
A: A person is brushing a cat  B: A person is combing the fur of a cat
A: A woman is chopping broccoli  B: A woman is storing broccoli
A: A woman is chopping broccoli  B: The woman is not chopping garlic
A: Three men are dancing  B: A few men are dancing
A: Three men are dancing  B: The men are not dancing
A: Some women are dancing  B: The men are not dancing
A: Three men are dancing  B: Some women are dancing
A: A man is flooring a sitting guitar player  B: A man is sitting on the floor and is playing a guitar
A: The man is pacing around a room  B: A man is sitting on the floor in a room and strumming a guitar
A: There is no man eating some food  B: A man is eating some food
A: The man is eating  B: The person is eating
A: A man is eating some food  B: The man is fasting
A: There is no woman using an eye pencil and applying eye liner to her eyelid  B: A woman is using an eye pencil and is applying eye liner to her eyelid
A: A woman is using an eye pencil and is applying eye liner to her eyelid  B: A woman is applying cosmetics to her eyelid
A: A baby is sneezing and scaring another baby  B: A baby is sneezing and frightening another baby
A: A baby is sneezing and scaring another baby  B: A baby is cheering another baby
A: A baby is crawling happily  B: A baby is cheering another baby
A: A baby is sitting  B: A baby is sneezing and scaring another baby
A: The monkey isn't practicing martial arts  B: The monkey is practicing martial arts
A: A man is performing tricks with a soccer ball  B: A man is running away from the soccer ball
A: A man is performing tricks with a soccer ball  B: A man is powerfully kicking a soccer ball
A: A man is cutting a box  B: A box is being cut by a man
A: A man is cutting a box  B: There is no man cutting a box
A: The man is cutting the tape on the box  B: A man is cutting the tape on the box
A: A man is cutting the tape on the box  B: A man is cutting a box
A: The man is not cutting the tape on the box  B: A man is cutting a box
A: A box is being cut by a man  B: The man is cutting the tape on the box
A: The man is cutting the tape on the box  B: There is no man cutting a box
A: A man is cutting a box  B: The man is cutting the tape on the box
A: There is no young boy playing a wind instrument  B: A young boy is playing a wind instrument
A: A man is slowly trekking in the woods  B: The man is hiking in the woods
A: A woman is slicing a carrot  B: A woman is cutting a carrot
A: A woman is putting away a carrot  B: A woman is slicing a carrot
A: A woman is slicing a carrot  B: There is no man slicing a tomato
A: The woman is stirring meat in a bowl  B: A lady is mixing a mixture of meat in a bowl
A: The woman is stirring meat in a bowl  B: There is no lady mixing a meat mixture in a bowl
A: A lady is mixing a meat mixture in a bowl  B: The woman is stirring meat in a bowl
A: A lemon is being squeezed by a woman  B: A woman is squeezing a lemon
A: There is no woman squeezing juice out of a lemon  B: A woman is squeezing a lemon
A: A kitten is getting bored  B: A kitten is playing with a blue rope toy
A: The little cat is playing with a toy  B: The kitten is playing with a toy
A: A kitten is playing with a blue rope toy  B: The kitten is not playing with a toy
A: A kitten is playing with a toy made of blue rope  B: The kitten is playing with a toy
A: A boy is fearfully walking across a bridge  B: A boy is walking across a bridge
A: A man is walking slowly across a rope bridge  B: A man is walking slowly across a bridge made of rope
A: A man is being stopped on a rope bridge  B: A man is walking slowly across a rope bridge
A: A man is walking slowly across a rope bridge  B: A boy is fearfully walking across a bridge
A: There is no boy walking across a bridge  B: A man is walking slowly across a rope bridge
A: A boy is hanging a fishing rod and running in front of a fish   B: A boy is hanging a rod for fishing and running in front of a fish
A: A boy is running away from the fishing line  B: A young man is running away from the fishing line
A: A boy is running away from the fishing line  B: A boy is hanging a fishing rod and running in front of a fish 
A: An animal is resting  B: An animal is running in circles
A: A squirrel is running in circles  B: An animal is running tiredly in circles
A: A woman is boiling eggs  B: Eggs are being boiled by a woman
A: A woman is putting two eggs into a pot of water  B: A woman is boiling eggs
A: A woman is taking two eggs out of a pot of water  B: A woman is boiling eggs
A: Eggs are being boiled by a woman  B: A woman is placing two eggs into a pot of water
A: A woman is placing two eggs into a pot of water  B: A woman is drying eggs
A: A woman is placing two eggs into a pot of water  B: A woman is boiling eggs
A: A man is playing the guitar  B: The man is playing the guitar
A: A man is playing the guitar  B: A man is dropping the guitar
A: A man is playing the guitar  B: A guitar is being played by a man
A: A man is playing the guitar  B: Nobody is playing the guitar
A: The soccer player is not kicking the ball between somebody's legs  B: A person is kicking a soccer ball between their feet
A: The soccer player is kicking the ball between somebody's legs  B: A person is kicking a ball for a soccer game between somebody's feet
A: There is no person kicking a soccer ball between somebody's feet  B: The soccer player is kicking the ball between somebody's legs
A: The soccer player is kicking the ball between somebody's legs  B: A person is kicking a soccer ball between their feet
"A: The boy, who is young, is running through the ocean waves  B: The young boy is running through the ocean waves"
A: The young boy is running through the ocean waves  B: The young boy is not running through the ocean waves
"A: The boy, who is young, is running through the ocean waves  B: A child is running in and out of the ocean waves"
A: A child is running in and out of the ocean waves  B: The young boy is not running through the ocean waves
A: The young boy is running through the ocean waves  B: A child is running in and out of the waves of the ocean
A: The young boy is running through the ocean waves  B: A child is running in and out of the ocean waves
A: A woman is coating a pork chop  B: A cook is coating a pork chop
A: A woman is coating a pork chop  B: There is no woman coating a pork chop
A: A woman is grating carrots  B: Carrots are being grated by a woman
A: A woman is grating carrots  B: A woman is coating a pork chop
A: The man and woman are strolling  B: The man and woman are walking
A: The man and woman are not walking  B: The man and woman are walking
A: A man and a woman are standing still in the woods  B: The man and woman are walking
A: A man is walking a woman through the woods  B: The man and woman are walking
A: The south African plane is not flying in a blue sky  B: An airplane is flying through the air
A: The south African plane is flying in a blue sky  B: An airplane is being stationed on the ground
A: The south African plane is flying in a blue sky  B: An airplane is flying through the air
A: There is no woman cooking a breaded pork chop  B: A woman is cooking a breaded pork chop
A: The woman is chopping some bread and fried pork  B: The woman is frying a breaded pork chop
A: A woman is cooking a breaded pork chop  B: The woman is not frying a breaded pork chop
A: There is no woman cooking a breaded pork chop  B: The woman is frying a breaded pork chop
A: The woman is frying a breaded pork chop  B: A woman is cooking a breaded pork chop
A: The man is slicing bread  B: The man is putting away the bread
A: The woman is slicing herbs  B: The woman is not slicing herbs
A: The man is slicing bread  B: A woman is slicing herbs
A: Bread is being sliced by the man  B: The woman is slicing herbs
A: A man is standing on a roof  B: A man is dancing on a roof 
A: A top violin player is standing on the roof over a man  B: A man is standing on a roof top and playing a violin
A: A man is standing on the top of a roof and playing a violin  B: A man is dancing on a roof 
A: A man is dancing on a roof   B: A top violin player is standing on the roof over a man
A: A man is standing on a roof top and playing a violin  B: A man is standing on a roof
A: A man is dancing on a roof   B: A man is standing on a roof top and playing a violin
A: Someone is writing  B: Someone is typing
A: There is no one typing  B: Someone is typing
A: Someone is putting away a keyboard  B: Someone is typing on a keyboard
A: Someone is typing  B: Someone is putting away a keyboard
A: There is no one typing  B: Someone is typing on a keyboard
A: A potato is being peeled by a woman  B: A woman is peeling a potato
A: Someone is cleaning an animal  B: Someone is cleansing an animal
A: Someone is cleaning an animal  B: Someone is dirtying an animal
A: A woman is cleaning a shrimp  B: Someone is cleansing an animal
A: Someone is dirtying an animal  B: A woman is cleaning a shrimp
A: The woman is cleaning a shrimp  B: Someone is cleaning an animal
A: There is no woman cleaning a shrimp  B: Someone is cleaning an animal
A: A woman is cleaning a shrimp  B: Someone is cleaning an animal
A: There is no woman riding a water scooter  B: A woman is riding a water scooter
A: A woman is riding a water scooter  B: A woman is riding a scooter towards the water
A: The boy is speedily riding a tricycle  B: The boy is riding a tricycle
A: The boy is speedily riding a tricycle  B: A woman is riding a water scooter
A: The boy is riding a tricycle  B: A woman is riding a scooter towards the water
A: There is no panda bear eating some bamboo  B: A panda bear is eating some bamboo
A: One panda is eating a bamboo cane  B: The panda is eating bamboo
A: A panda bear is eating some bamboo  B: The panda is not eating bamboo
A: The woman is stirring eggs in a bowl  B: The lady is stirring eggs in a bowl
A: The woman is stirring eggs in a bowl  B: The woman isn't stirring eggs in a bowl
A: Someone is beating an egg  B: The lady is stirring eggs in a bowl
A: Nobody is beating an egg  B: The woman is stirring eggs in a bowl
A: A person is unfolding a tortilla  B: A person is folding a tortilla
A: A person is unfolding a tortilla  B: A man is folding a tortilla
A: The man is catching a fish  B: A man is catching a fish
A: A man is freeing a fish  B: A man is catching a fish
A: A big fish is catching a man  B: A man is catching a fish
A: A woman is carefully deboning a fish  B: A woman is deboning a fish
A: A woman is carefully deboning a fish  B: A man is catching a fish
A: The man is catching a fish  B: A woman is deboning a fish
A: A man is playing a harp  B: The man is playing a harp
A: A man is playing a harp  B: A man is harping on about a play
A: A man is packing a violin  B: A man is playing a violin
A: A man is playing a harp  B: A violin is being played by a man
A: A man is packing a violin  B: A man is playing a harp
A: The man is playing a harp  B: A man is playing a violin
A: A man is playing a violin  B: A man is playing a harp
A: A person is wiping butter on a tray  B: A person is spreading butter on a tray
A: A person is wiping butter on a tray  B: A person is removing the butter from a tray
A: A person is buttering a tray  B: A person is spreading butter on a tray
A: A person is removing the butter from a tray  B: A person is buttering a tray
A: A person is wiping butter on a tray  B: There is no person buttering a tray
A: A woman is receiving volleyballs  B: A woman is serving volleyballs over a net
A: A woman is being handed volleyballs by another woman  B: One woman is handing volleyballs to another woman
A: One woman is handing volleyballs to another woman  B: A woman is throwing volleyballs over a net
A: One man is chopping a log with an axe  B: A man is chopping a log with an axe
A: A man is chopping a log with an axe  B: There is no man chopping a log with an axe
A: The man is chopping the trunk of a tree with an axe  B: The man is chopping a tree trunk with an axe
A: The man is not chopping a tree trunk with an axe  B: The man is chopping a tree trunk with an axe
A: A man is strumming a guitar  B: A man is playing a guitar
A: The man is thinking  B: A man is thinking
A: A man is thinking  B: There is no man thinking
A: A man is thinking  B: A man is dancing
"A: A cat with a white coat, perched on a small wooden cabinet, is looking outside the window  B: A white cat perched on a small wooden cabinet is looking outside the window"
A: The cat perched on the table isn't looking out the window  B: The cat perched on the table is looking out the window
A: A white cat perched on a small wooden cabinet is looking outside the window  B: The cat perched on the table is looking curiously out the window
A: A white cat perched on a small wooden cabinet is looking outside the window  B: The cat perched on the table isn't looking out the window
A: A white cat perched on a small wooden cabinet is looking outside the window  B: The cat is looking out the window at the table on the perch
A: The cat perched on the table is looking out the window  B: Someone on a perch is looking at a small wooden cat that is on a white cabinet outside the window 
A: A white cat perched on a small wooden cabinet is looking outside the window  B: The cat perched on the table is looking out the window
A: A dog is licking a baby  B: A baby is licking a dog
A: A woman is slicing garlic  B: A woman is chopping up garlic
A: The woman is not dicing garlic  B: The woman is dicing garlic
A: A woman is chopping up garlic  B: Garlic is being diced by the woman
A: The woman is dicing garlic  B: A woman is slicing garlic
A: A woman is putting away the garlic  B: The woman is dicing garlic
A: A woman is chopping up garlic  B: The woman is dicing garlic
A: A woman is dancing  B: There is no woman dancing
A: The man is not dancing  B: The man is dancing
A: The man is wildly dancing  B: A woman is dancing
A: The person is not writing with a pencil  B: A person is writing
A: The writing is about a person penciling  B: A person is writing
A: The person is writing with a pencil  B: The person is writing
A: Somebody is boiling okra in a pot  B: Someone is boiling okra in a pot
A: Someone is taking the okra out of a pot  B: Someone is boiling okra in a pot
A: Nobody is cooking okra in a pan  B: Someone is cooking okra in a pan
A: Someone is boiling okra in a pot  B: Okra is being cooked in a pan
A: Nobody is cooking okra in a pan  B: Someone is boiling okra in a pot
A: Someone is taking the okra out of a pot  B: Someone is cooking okra in a pan
A: Someone is being boiled with okra in a pot  B: Someone is cooking okra in a pan
A: Someone is boiling okra in a pot  B: Someone is cooking okra in a pan
A: The man is dancing  B: A man is dancing
A: A man is talking  B: A man is dancing
A: There is no man speaking  B: A man is dancing
A: A man is dancing  B: A man is speaking
A: A squirrel is spinning around in circles  B: There is no squirrel spinning around in circles
A: A squirrel is lying down  B: A squirrel is running around in circles
A: A squirrel is crazily spinning around in circles  B: A squirrel is running around in circles
A: Paper is being cut with scissors  B: There is no paper being cut with scissors
A: Paper is being cut with scissors  B: Paper and scissors both cut
A: The piece of paper is being cut  B: Some paper is being cut
A: The piece of paper is not being cut  B: The piece of paper is being cut
A: Some paper is being cut  B: Paper is being cut with scissors
A: Someone is cutting some paper with scissors  B: The piece of paper is being cut
A: The piece of paper is being cut  B: There is no paper being cut with scissors
A: Paper is being cut with scissors  B: The piece of paper is being cut
A: A man is putting down the flute  B: A man is playing a flute
A: The man is skillfully playing the guitar  B: The man is playing a guitar
A: The man is skillfully playing the guitar  B: A man is playing a flute
A: A man is playing a flute  B: The man is not playing the guitar
A: A man is putting down the flute  B: The man is playing a guitar
A: A man is playing the drums  B: The drums are being played by a man
A: A man is playing the drums  B: A man is disassembling the drum
A: A man is playing the drums  B: A man is playing the drum
A: The man is doing floor exercises  B: A man is lazing
A: The man is doing floor exercises  B: A man is doing exercises
A: A monkey is riding a bike  B: There is no monkey riding a bike
A: A bike is being ridden over a monkey  B: A man is riding a bicycle
A: A monkey is riding a bike  B: A man is riding a bicycle
A: Some fish are swimming  B: The fish are immobile
A: The fish are immobile  B: A fish is swimming
A: Some fish are swimming  B: A fish is swimming
A: A woman is clumsily putting meat in a pan  B: A woman is putting meat in a pan
A: The meat is being dropped into a pan  B: The meat is not being dropped into a pan
A: A woman is putting meat in a pan  B: Someone is dropping the meat into a pan
A: A woman is putting meat in a pan  B: The meat is not being dropped into a pan
A: The meat is being dropped into a pan  B: There is no woman putting meat in a pan
A: A man is holding a frog  B: A person is holding a frog
A: The woman is handling a frog  B: The woman is not handling a frog
A: A man is holding a frog  B: A frog is being handled by the woman
A: The woman is not handling a frog  B: A man is holding a frog
A: A man is holding a frog  B: The woman is handling a frog
A: Four young men are standing still and a car is exploding behind them  B: Four young men are exploding and a car is standing still behind them
"A: The boys are standing in front of the car, which is burning  B: The boys are standing in front of the burning car"
A: The boys are standing in front of the burning car  B: The boys are standing and burning a car
"A: The boys are standing in front of the car, which is burning  B: Four young men are standing still and a car is exploding behind them"
A: Four young men are standing still and a car is exploding behind them  B: The boys are not standing in front of the burning car
A: The boys are standing in front of the burning car  B: Some young men are standing still and a car is exploding behind them
A: There is no boy filling a pitcher with water  B: A boy is filling a pitcher with water
A: A man and a woman are walking nicely  B: A man and a woman are walking
A: A man is strolling in the rain  B: A man is walking in the rain
A: There is no man walking in the rain  B: A man is walking in the rain
A: A man and a woman are walking  B: There is no man walking in the rain
A: A man and a woman are walking  B: It is raining on a walking man
A: Men are running a race  B: Some racers are running down a track
A: Runners are racing down a track  B: Men are running a race
A: Some men are running a race  B: Racers are running down a track
A: Racers are running down a track  B: Some men are resting
A: Men are running a race  B: Racers are running down a track
A: The men are packing suitcases into the trunk of a car  B: The men are not packing suitcases into the trunk of a car
A: The men are packing suitcases into the trunk of a car  B: The men are in the suitcases that are being packed in the trunk of a car
A: The men are carefully putting suitcases into the trunk of a car  B: The men are putting suitcases into the trunk of a car
A: The men are not putting suitcases into the trunk of a car   B: The men are putting suitcases into the trunk of a car
A: The men are carefully putting suitcases into the trunk of a car  B: The men are packing suitcases into the trunk of a car
A: The men are not putting suitcases into the trunk of a car   B: The men are packing suitcases into the trunk of a car
A: The men are putting suitcases into the trunk of a car  B: The men are placing suitcases in the trunk of a car
A: The men are putting suitcases into the trunk of a car  B: The men are not packing suitcases into the trunk of a car
A: The men are in the suitcases that are being packed in the trunk of a car  B: The men are putting suitcases into the trunk of a car
A: A woman is putting on eyeshadow  B: Eyeshadow is being put on by a woman
A: A woman is putting make-up on  B: The woman is putting make-up on
A: A woman is putting make-up on  B: The woman is removing make-up
A: A woman is putting on eyeshadow  B: The woman is putting make-up on
A: Eyeshadow is being put on by a woman  B: A woman is putting make-up on
A: A woman is putting on eyeshadow  B: A woman is putting make-up on
A: A toy train is striking a toy car  B: A toy train is hitting a toy car
A: The person is peeling an onion  B: A person is peeling an onion
A: A person is peeling an onion  B: There is no person peeling an onion
A: The person is slicing onions  B: The person is peeling an onion
A: The person is slicing onions  B: A person is peeling an onion
A: Several swimmers are dashing into the water  B: Several swimmers are jumping into the water
A: Some racers are swimming in a lake  B: Several swimmers are jumping into the water
A: Several swimmers are dashing into the water  B: Swimmers are racing in a lake
A: Swimmers are racing in a lake  B: Several jumpers are swimming in the water
A: Several swimmers are jumping into the water  B: Swimmers are racing in a lake
A: A man is putting down the guitar  B: A man is playing a guitar
A: A woman is playing a guitar  B: A guitar is being played by a woman
A: There is no woman playing a guitar  B: A man is playing a guitar
A: A man is putting down the guitar  B: A woman is playing a guitar
A: A boy is looking at a calendar  B: A boy is staring at a calendar
A: A boy is looking at a calendar  B: There is no boy looking at a calendar
A: The boy is studying a calendar  B: A boy is studying a calendar
A: A boy is shredding a calendar  B: A boy is studying a calendar
A: A boy is looking at a calendar  B: A boy is shredding a calendar
A: A boy is studying a calendar  B: A boy is staring at a calendar
A: A boy is looking at a calendar  B: A boy is studying a calendar
A: A person is throwing a cat at the ceiling  B: A cat is thrown at the ceiling by a person
A: A person is throwing a cat at the ceiling  B: A person is taking a cat down from the ceiling
A: A person is stupidly throwing a cat at the ceiling  B: A person is throwing a cat at the ceiling
A: There is no person throwing a cat at the ceiling  B: A person is throwing a cat at the ceiling
A: The woman is taking up and holding a baby kangaroo  B: The woman is picking up and holding a baby kangaroo
"A: The woman is picking up and holding a baby kangaroo  B: A woman is picking up and holding a kangaroo, which is a baby, in her arms"
A: The woman is picking up and holding a baby kangaroo  B: A woman is picking up and holding a baby kangaroo in her arms
A: A woman is dancing and a man is playing the keyboard  B: The woman is dancing and a man is playing the keyboard
A: A woman is playing the keyboard and a man is dancing  B: A woman is dancing and a man is playing the keyboard
A: A woman is gracefully dancing on a stage  B: A woman is dancing on a stage
A: A woman is walking off a stage  B: A woman is dancing on a stage
A: A woman is gracefully dancing on a stage  B: A woman is dancing and a man is playing the keyboard
A: A woman is dancing and a man is playing the keyboard  B: A woman is walking off a stage
A: A woman is staging a dance  B: A woman is dancing and a man is playing the keyboard
A: A woman is playing the keyboard and a man is dancing  B: A woman is dancing on a stage
A: A woman is dancing and a man is playing the keyboard  B: A woman is dancing on a stage
A: A woman is scrubbing a zucchini with a brush for vegetables  B: A person is scrubbing a zucchini
A: A person is scrubbing a zucchini  B: A woman is eating zucchini and vegetables and scrubbing with a brush
A: A person is packing a zucchini  B: A woman is scrubbing a zucchini with a vegetable brush
A: A woman is scrubbing a zucchini with a vegetable brush  B: A person is scrubbing a zucchini
A: A man in a cap is playing a harp  B: A man in a hat is playing a harp
